DOI,Title,Conference,PaperType,Year,Authors,InternalReferences,Keywords
10.1109/TVCG.2018.2864844,A Visual Analytics Framework for Spatiotemporal Trade Network Analysis,VAST,Journal paper,2018,Hong Wang;Yafeng Lu;Shade T. Shutters;Michael Steptoe;Feng Wang 0012;Steven Landis;Ross Maciejewski,10.1109/VAST.2008.4677356;10.1109/TVCG.2011.202;10.1109/VAST.2012.6400557;10.1109/TVCG.2008.135;10.1109/VAST.2012.6400485;10.1109/TVCG.2014.2346682;10.1109/TVCG.2009.143;10.1109/TVCG.2014.2346271;10.1109/TVCG.2015.2467991;10.1109/VAST.2012.6400491;10.1109/INFVIS.1996.559226;10.1109/INFVIS.2005.1532150;10.1109/TVCG.2016.2598885,global trade network;anomaly detection;visual analytic
10.1109/TVCG.2018.2865023,Lessons Learned Developing a Visual Analytics Solution for Investigative Analysis of Scamming Activities,VAST,Journal paper,2018,Jay Koven;Cristian Felix;Hossein Siadati;Markus Jakobsson;Enrico Bertini,10.1109/VAST.2007.4389011;10.1109/VAST.2010.5652968;10.1109/INFVIS.2003.1249028;10.1109/TVCG.2009.111;10.1109/TVCG.2014.2346481;10.1109/TVCG.2012.213,visual analytic;email investigation;email forensics
10.1109/TVCG.2018.2865039,Enhancing Web-based Analytics Applications through Provenance,VAST,Journal paper,2018,Akhilesh Camisetty;Chaitanya Chandurkar;Maoyuan Sun;David Koop,10.1109/VISUAL.1993.398857;10.1109/VAST.2011.6102447;10.1109/VAST.2010.5652932;10.1109/TVCG.2016.2598471;10.1109/TVCG.2016.2599058;10.1109/VAST.2008.4677365;10.1109/TVCG.2013.197;10.1109/VAST.2007.4389011;10.1109/VISUAL.1999.809871;10.1109/TVCG.2014.2346573;10.1109/TVCG.2015.2467551;10.1109/TVCG.2015.2467191;10.1109/TVCG.2017.2745279,collaboration;provenance;streaming data;history;web
10.1109/VAST.2018.8802424,The Effect of Semantic Interaction on Foraging in Text Analysis,VAST,Conference paper,2018,John E. Wenskovitch;Lauren Bradel;Michelle Dowling;Leanna House;Chris North 0001,10.1109/TVCG.2006.120;10.1109/VAST.2012.6400559;10.1109/TVCG.2013.205;10.1109/VAST.2008.4677362;10.1109/VAST.2014.7042492;10.1109/VAST.2012.6400486;10.1109/TVCG.2012.260;10.1109/VAST.2011.6102449;10.1109/INFVIS.2005.1532126;10.1109/INFVIS.1995.528686;10.1109/INFVIS.2004.37,human-centered computing;visualization;empirical studies in visualization;human-centered computing;visualization;visual analytic
10.1109/TVCG.2019.2934396,A Deep Generative Model for Graph Layout,InfoVis,Journal paper,2019,Oh-Hyun Kwon;Kwan-Liu Ma,10.1109/TVCG.2014.2346277;10.1109/TVCG.2017.2743858;10.1109/TVCG.2015.2467451;10.1109/TVCG.2007.70580;10.1109/TVCG.2018.2865139;10.1109/TVCG.2011.185,graph;network;visualization;layout;machine learning;deep learning;neural network;generative model;autoencoder
10.1109/TVCG.2019.2934433,An Incremental Dimensionality Reduction Method for Visualizing Streaming Multidimensional Data,InfoVis,Journal paper,2019,Takanori Fujiwara;Jia-Kai Chou;Shilpika;Panpan Xu;Ren Liu;Kwan-Liu Ma,10.1109/TVCG.2015.2467851;10.1109/TVCG.2013.186;10.1109/TVCG.2017.2744419;10.1109/TVCG.2017.2744318;10.1109/TVCG.2015.2467553;10.1109/TVCG.2014.2346578;10.1109/TVCG.2016.2598838;10.1109/TVCG.2016.2598495;10.1109/TVCG.2014.2346574;10.1109/TVCG.2016.2598470;10.1109/TVCG.2015.2468078;10.1109/INFVIS.2003.1249004;10.1109/INFVIS.2004.60;10.1109/TVCG.2016.2598664,dimensionality reduction;principal component analysis;streaming data;uncertainty;visual analytic
10.1109/TVCG.2019.2934281,Critical Reflections on Visualization Authoring Systems,InfoVis,Journal paper,2019,Arvind Satyanarayan;Bongshin Lee;Donghao Ren;Jeffrey Heer;John T. Stasko;John Thompson 0002;Matthew Brehmer;Zhicheng Liu,10.1109/TVCG.2016.2598609;10.1109/TVCG.2009.174;10.1109/TVCG.2011.185;10.1109/TVCG.2016.2598620;10.1109/TVCG.2014.2346291;10.1109/TVCG.2018.2865158;10.1109/TVCG.2015.2467271;10.1109/TVCG.2016.2599030;10.1109/TVCG.2015.2467091;10.1109/INFVIS.2000.885086;10.1109/TVCG.2015.2467191,critical reflection;visualization authoring;expressiveness;learnability;reusability
10.1109/TVCG.2019.2934285,Visualizing a Moving Target: A Design Study on Task Parallel Programs in the Presence of Evolving Data and Concerns,InfoVis,Journal paper,2019,Katy Williams;Alex Bigelow;Katherine E. Isaacs,10.1109/TVCG.2011.185;10.1109/TVCG.2013.124;10.1109/INFVIS.2004.1;10.1109/TVCG.2015.2467452;10.1109/INFVIS.2003.1249009;10.1109/TVCG.2017.2744319;10.1109/TVCG.2018.2865149;10.1109/INFVIS.2002.1173148;10.1109/TVCG.2012.213;10.1109/TVCG.2014.2346323;10.1109/TVCG.2018.2865076,design studies;software visualization;parallel computation;graph visualization
10.1109/TVCG.2019.2934369,DeepOrganNet: On-the-Fly Reconstruction and Visualization of 3D / 4D Lung Models from Single-View Projections by Deep Deformation Network,SciVis,Journal paper,2019,Yifan Wang;Zichun Zhong;Jing Hua,10.1109/TVCG.2013.159,deep deformation network;organ meshes;3d / 4d shapes;2d projection;single-view
10.1109/TVCG.2019.2934256,Progressive Wasserstein Barycenters of Persistence Diagrams,SciVis,Journal paper,2019,Jules Vidal;Joseph Budin;Julien Tierny,10.1109/TVCG.2013.208;10.1109/TVCG.2018.2864505;10.1109/TVCG.2015.2467958;10.1109/TVCG.2018.2864432;10.1109/TVCG.2015.2467204;10.1109/TVCG.2014.2346403;10.1109/TVCG.2018.2864848;10.1109/TVCG.2008.110;10.1109/TVCG.2015.2467432;10.1109/TVCG.2013.141;10.1109/TVCG.2011.249;10.1109/TVCG.2006.186;10.1109/TVCG.2014.2346455;10.1109/TVCG.2018.2864768;10.1109/TVCG.2010.181;10.1109/TVCG.2012.249;10.1109/TVCG.2013.148;10.1109/TVCG.2014.2346332;10.1109/TVCG.2009.163;10.1109/TVCG.2013.143,topological data analysis;scalar data;ensemble data
10.1109/TVCG.2019.2934629,explAIner: A Visual Analytics Framework for Interactive and Explainable Machine Learning,VAST,Journal paper,2019,Thilo Spinner;Udo Schlegel;Hanna Schäfer;Mennatallah El-Assady,10.1109/TVCG.2017.2744683;10.1109/TVCG.2019.2934654;10.1109/TVCG.2017.2745080;10.1109/TVCG.2018.2864769;10.1109/TVCG.2017.2744718;10.1109/VAST.2017.8585720;10.1109/VAST.2018.8802509;10.1109/TVCG.2017.2744938;10.1109/TVCG.2016.2598831;10.1109/TVCG.2018.2864812;10.1109/TVCG.2017.2744358;10.1109/TVCG.2016.2598838;10.1109/TVCG.2014.2346481;10.1109/TVCG.2018.2864838;10.1109/TVCG.2018.2865044;10.1109/TVCG.2017.2744158;10.1109/TVCG.2018.2864504;10.1109/TVCG.2017.2744878;10.1109/TVCG.2018.2864499;10.1109/TVCG.2018.2864475,explainable ai;interactive machine learning;deep learning;visual analytic;interpretability;explainability
10.1109/TVCG.2019.2934669,Exploranative Code Quality Documents,VAST,Journal paper,2019,Haris Mumtaz;Shahid Latif;Fabian Beck 0001;Daniel Weiskopf,10.1109/TVCG.2014.2346435;10.1109/TVCG.2018.2865022;10.1109/TVCG.2018.2865145,code quality;interactive documents;natural language generation;sparklines
10.1109/TVCG.2019.2934262,FairSight: Visual Analytics for Fairness in Decision Making,VAST,Journal paper,2019,Yongsu Ahn;Yu-Ru Lin,10.1109/VAST.2015.7347637;10.1109/TVCG.2018.2864812;10.1109/TVCG.2018.2864499,fairness in machine learning;visual analytic
10.1109/VAST47406.2019.8986948,FAIRVIS: Visual Analytics for Discovering Intersectional Bias in Machine Learning,VAST,Conference paper,2019,Ángel Alexander Cabrera;Will Epperson;Fred Hohman;Minsuk Kahng;Jamie Morgenstern;Duen Horng Chau,10.1109/TVCG.2017.2744718;10.1109/VAST.2017.8585720;10.1109/TVCG.2016.2598828;10.1109/TVCG.2018.2865044,machine learning fairness;visual analytic;intersectional bias;subgroup discovery
10.1109/TVCG.2019.2934307,GPGPU Linear Complexity t-SNE Optimization,VAST,Journal paper,2019,Nicola Pezzotti;Julian Thijssen;Alexander Mordvintsev;Thomas Höllt;Baldur van Lew;Boudewijn P. F. Lelieveldt;Elmar Eisemann;Anna Vilanova,10.1109/TVCG.2017.2744318;10.1109/TVCG.2017.2744718;10.1109/TVCG.2017.2745141;10.1109/TVCG.2017.2744358;10.1109/TVCG.2014.2346574,high dimensional data;dimensionality reduction;progressive visual analytics;approximate computation;gpgpu
10.1109/VAST47406.2019.8986934,Influence Flowers of Academic Entities,VAST,Conference paper,2019,Minjeong Shin;Alexander Soen;Benjamin T. Readshaw;Stephen M. Blackburn;Mitchell Whitelaw;Lexing Xie,10.1109/TVCG.2011.185;10.1109/TVCG.2012.252;10.1109/TVCG.2018.2865022;10.1109/VAST.2015.7347632;10.1109/TVCG.2015.2468151,human-centered computing;visualization;visualisation application domains;visual analytic;visualization systems and tools;empirical studies in visualization
10.1109/TVCG.2019.2934209,Selection Bias Tracking and Detailed Subset Comparison for High-Dimensional Data,VAST,Journal paper,2019,David Borland;Wenyuan Wang;Jonathan Zhang;Joshua Shrestha;David Gotz,10.1109/VAST.2011.6102439;10.1109/VAST.2017.8585665;10.1109/TVCG.2014.2346433;10.1109/TVCG.2016.2598469;10.1109/TVCG.2014.2346682;10.1109/TVCG.2019.2934661;10.1109/TVCG.2007.70568;10.1109/VISUAL.1991.175815;10.1109/VISUAL.2003.1250401;10.1109/TVCG.2018.2865265;10.1109/TVCG.2017.2745140;10.1109/TVCG.2007.70529;10.1109/TVCG.2017.2744138;10.1109/TVCG.2012.238,high dimensional visualization;visual analytic;cohort selection;medical informatics;selection bias
10.1109/TVCG.2019.2934659,Summit: Scaling Deep Learning Interpretability by Visualizing Activation and Attribution Summarizations,VAST,Journal paper,2019,Fred Hohman;Haekyu Park;Caleb Robinson;Duen Horng Chau,10.1109/TVCG.2017.2744683;10.1109/TVCG.2017.2744718;10.1109/TVCG.2018.2864500;10.1109/VAST.2018.8802509;10.1109/TVCG.2016.2598831;10.1109/TVCG.2016.2598828;10.1109/TVCG.2009.108;10.1109/TVCG.2017.2744878,deep learning interpretability;visual analytic;scalable summarization;attribution graph
10.1109/TVCG.2019.2934619,The What-If Tool: Interactive Probing of Machine Learning Models,VAST,Journal paper,2019,James Wexler;Mahima Pushkarna;Tolga Bolukbasi;Martin Wattenberg;Fernanda B. Viégas;Jimbo Wilson,10.1109/VAST.2017.8585720;10.1109/TVCG.2016.2598831;10.1109/TVCG.2018.2864499;10.1109/TVCG.2018.2864475,interactive machine learning;model debugging;model comparison
10.1109/TVCG.2019.2934593,Understanding the Role of Alternatives in Data Analysis Practices,VAST,Journal paper,2019,Jiali Liu;Nadia Boukhelifa;James R. Eagan,10.1109/TVCG.2012.219;10.1109/VAST.2011.6102438;10.1109/TVCG.2018.2864836,alternatives;data workers;data analysis;data science;sense making;qualitative study
10.1109/VAST47406.2019.8986917,VIANA: Visual Interactive Annotation of Argumentation,VAST,Conference paper,2019,Fabian Sperrle;Rita Sevastjanova;Rebecca Kehlbeck;Mennatallah El-Assady,10.1109/VAST.2012.6400485;10.1109/TVCG.2006.156;10.1109/TVCG.2019.2934654;10.1109/TVCG.2017.2745080;10.1109/TVCG.2018.2864769;10.1109/TVCG.2015.2467531;10.1109/TVCG.2007.70539;10.1109/TVCG.2008.127;10.1109/TVCG.2014.2346677;10.1109/TVCG.2015.2467759,argumentation annotation;machine learning;user interaction;layered interfaces;semantic transitions
10.1109/TVCG.2019.2934661,Visual Analysis of High-Dimensional Event Sequence Data via Dynamic Hierarchical Aggregation,VAST,Journal paper,2019,David Gotz;Jonathan Zhang;Wenyuan Wang;Joshua Shrestha;David Borland,10.1109/TVCG.2019.2934209;10.1109/TVCG.2017.2745278;10.1109/TVCG.2014.2346433;10.1109/VAST.2016.7883512;10.1109/TVCG.2014.2346682;10.1109/TVCG.2017.2745320;10.1109/TVCG.2018.2864886;10.1109/TVCG.2013.200;10.1109/VAST.2011.6102443;10.1109/INFVIS.2005.1532152;10.1109/INFVIS.2000.885091;10.1109/TVCG.2017.2744686;10.1109/TVCG.2009.108;10.1109/TVCG.2007.70589;10.1109/VAST.2014.7042487;10.1109/TVCG.2012.238,temporal event sequence visualization;visual analytic;hierarchical aggregation;medical informatics
10.1109/TVCG.2019.2934595,Visual Interaction with Deep Learning Models through Collaborative Semantic Inference,VAST,Journal paper,2019,Sebastian Gehrmann;Hendrik Strobelt;Robert Krüger;Hanspeter Pfister;Alexander M. Rush,10.1109/TVCG.2012.195;10.1109/TVCG.2017.2744718;10.1109/VAST.2017.8585720;10.1109/TVCG.2018.2865027;10.1109/TVCG.2018.2865230;10.1109/VAST.2017.8585721;10.1109/TVCG.2017.2744358;10.1109/TVCG.2018.2864838;10.1109/TVCG.2014.2346574;10.1109/TVCG.2018.2865044;10.1109/TVCG.2017.2744158;10.1109/VISUAL.2005.1532820;10.1109/TVCG.2017.2744878;10.1109/TVCG.2018.2864499,human-computer collaboration;deep learning;neural network;interaction design;human-centered design
10.1109/VISUAL.2002.1183825,NASA's great zooms: a case study,Vis,Conference paper,2002,Gregory W. Shirah;Horace Mitchell,,visualization;remote sensing;renderman;shader;georegistration;color matching
10.1109/VISUAL.2005.1532816,Fast visualization by shear-warp on quadratic super-spline models using wavelet data decompositions,Vis,Conference paper,2005,Gregor Schlosser;Jürgen Hesser;Frank Zeilfelder;Christian Rössl;Reinhard Männer;Günther Nürnberger;Hans-Peter Seidel,10.1109/VISUAL.1998.745713;10.1109/VISUAL.2001.964513;10.1109/VISUAL.1994.346331;10.1109/VISUAL.1990.146391,volume rendering;quadratic super-splines;shear-warp algorithm;hierarchical data encoding
10.1109/VAST.2010.5650251,Poster: Translating cross-filtered queries into questions,VAST,Miscellaneous,2010,Maryam Nafari;Chris Weaver,,coordinated & multiple views;cross-filtered queries;interaction states;natural language generation;visual provenance
10.1109/VAST.2010.5650815,Enhancing text-based chat with visuals for hazardous weather decision making,VAST,Miscellaneous,2010,Moshe Gutman;Gina Eosco;Monica Zappa;Chris Weaver,,collaboration;coordinated & multiple views;instant messaging;emergency response;hazardous weather
10.1109/TVCG.2014.2346274,Stenomaps: Shorthand for shapes,InfoVis,Journal paper,2014,Arthur van Goethem;Andreas Reimer;Bettina Speckmann;Jo Wood,10.1109/INFVIS.2005.1532145,schematisation;mapping;algorithm;design
10.1109/TVCG.2016.2598448,Hairy Slices: Evaluating the Perceptual Effectiveness of Cutting Plane Glyphs for 3D Vector Fields,SciVis,Journal paper,2016,Andrew H. Stevens;Thomas Butkiewicz;Colin Ware,10.1109/VISUAL.1996.568139;10.1109/TVCG.2009.126;10.1109/VISUAL.2005.1532859;10.1109/VISUAL.2004.59;10.1109/VISUAL.1991.175792;10.1109/TVCG.2012.216;10.1109/VISUAL.1999.809918;10.1109/VISUAL.1998.745317;10.1109/VISUAL.2005.1532772;10.1109/TVCG.2009.138;10.1109/VISUAL.1990.146360;10.1109/VISUAL.1996.567777,flow visualization;3d vector fields;cut-planes;glyph;perception;evaluation;human factors
10.1109/TVCG.2016.2598463,AnaFe: Visual Analytics of Image-derived Temporal Features Focusing on the Spleen,VAST,Journal paper,2016,Ievgeniia Gutenko;Konstantin Dmitriev;Arie E. Kaufman;Matthew A. Barish,10.1109/TVCG.2014.2346591;10.1109/TVCG.2009.152;10.1109/TVCG.2015.2467622;10.1109/TVCG.2014.2346682;10.1109/TVCG.2012.225;10.1109/VISUAL.2000.885739;10.1109/TVCG.2013.200;10.1109/VAST.2006.261421,visual knowledge discovery;temporal feature analysis;radiomics;spleen;abdominal imaging
10.1109/VAST.2017.8585733,QSAnglyzer: Visual Analytics for Prismatic Analysis of Question Answering System Evaluations,VAST,Conference paper,2017,Nan-Chen Chen;Been Kim,10.1109/VAST.2015.7347637;10.1109/INFVIS.2000.885091;10.1109/VAST.2012.6400488,visual analytic;visualization;interactive visualization;question answering;multi-experiment analysis;visual comparison;visual exploration;prismatic analysis;h.5.2 [information interfaces and presentation]: user interfaces—
10.1109/TVCG.2018.2864899,iStoryline: Effective Convergence to Hand-drawn Storylines,InfoVis,Journal paper,2018,Tan Tang;Sadia Rubab;Jiewen Lai;Weiwei Cui;Lingyun Yu;Yingcai Wu,10.1109/TVCG.2016.2598647;10.1109/VAST.2017.8585487;10.1109/TVCG.2017.2743990;10.1109/TVCG.2009.109;10.1109/TVCG.2015.2467531;10.1109/TVCG.2015.2467451;10.1109/TVCG.2016.2598620;10.1109/TVCG.2013.191;10.1109/TVCG.2016.2598831;10.1109/TVCG.2013.196;10.1109/TVCG.2014.2346291;10.1109/TVCG.2017.2745878;10.1109/TVCG.2012.212;10.1109/TVCG.2014.2346913,hand-drawn illustrations;automatic layout;design space;interaction;optimization
10.1109/TVCG.2018.2865117,Patterns and Pace: Quantifying Diverse Exploration Behavior with Visualizations on the Web,InfoVis,Journal paper,2018,Mi Feng;Evan M. Peck;Lane Harrison,10.1109/TVCG.2011.229;10.1109/TVCG.2015.2467871;10.1109/TVCG.2015.2467201;10.1109/TVCG.2014.2346575;10.1109/VAST.2007.4389009;10.1109/TVCG.2016.2599058;10.1109/TVCG.2015.2467613;10.1109/TVCG.2008.137;10.1109/VAST.2007.4389008;10.1109/TVCG.2014.2346452;10.1109/TVCG.2016.2598797;10.1109/TVCG.2013.200;10.1109/TVCG.2016.2598466;10.1109/VAST.2017.8585669;10.1109/TVCG.2017.2745958;10.1109/TVCG.2007.70515,interaction;visualization;quantitative evaluation
10.1109/TVCG.2018.2865232,Narvis: Authoring Narrative Slideshows for Introducing Data Visualization Designs,InfoVis,Journal paper,2018,Qianwen Wang;Zhen Li;Siwei Fu;Weiwei Cui;Huamin Qu,10.1109/TVCG.2016.2598647;10.1109/TVCG.2009.174;10.1109/TVCG.2016.2598876;10.1109/TVCG.2015.2467196;10.1109/TVCG.2011.239;10.1109/VAST.2007.4388992;10.1109/TVCG.2015.2467531;10.1109/TVCG.2007.70539;10.1109/TVCG.2013.119;10.1109/TVCG.2013.191;10.1109/TVCG.2010.183,education;narrative visualization;authoring tools
10.1109/TVCG.2018.2864506,Visualization of Bubble Formation in Porous Media,SciVis,Journal paper,2018,Hui Zhang 0027;Steffen Frey;Holger Steeb;David Uribe;Thomas Ertl;Wenping Wang,10.1109/VISUAL.2005.1532788;10.1109/TVCG.2007.70603;10.1109/TVCG.2006.124;10.1109/TVCG.2014.2346351;10.1109/TVCG.2013.177;10.1109/TVCG.2012.200;10.1109/VISUAL.2004.48,3d volume rendering;bubble visualization;porous media
10.1109/TVCG.2018.2864509,Visual Analysis of Aneurysm Data using Statistical Graphics,SciVis,Journal paper,2018,Monique Meuschke;Tobias Günther;Philipp Berg;Ralph Wickenhöfer;Bernhard Preim;Kai Lawonn,10.1109/TVCG.2011.235;10.1109/TVCG.2014.2346406;10.1109/VISUAL.2000.885739;10.1109/TVCG.2013.139;10.1109/TVCG.2016.2598795;10.1109/TVCG.2016.2598866;10.1109/TVCG.2010.153,medical visualization;aneurysm;blood flow;parametrization
10.1109/TVCG.2018.2864847,Culling for Extreme-Scale Segmentation Volumes: A Hybrid Deterministic and Probabilistic Approach,SciVis,Journal paper,2018,Johanna Beyer;Haneen Mohammed;Marco Agus;Ali K. Al-Awami;Hanspeter Pfister;Markus Hadwiger,10.1109/VISUAL.1992.235231;10.1109/TVCG.2013.142;10.1109/TVCG.2009.121;10.1109/VISUAL.2003.1250386;10.1109/TVCG.2012.240;10.1109/VISUAL.2003.1250384;10.1109/VISUAL.1999.809908;10.1109/VISUAL.1995.480792;10.1109/VISUAL.2005.1532792;10.1109/VISUAL.1990.146377;10.1109/VISUAL.2001.964521,hierarchical culling;segmented volume data;bloom filter;volume rendering;spatial queries
10.1109/VAST.2018.8802383,VUSphere: Visual Analysis of Video Utilization in Online Distance Education,VAST,Conference paper,2018,Huan He;Qinghua Zheng;Bo Dong,10.1109/TVCG.2016.2598444;10.1109/VAST.2016.7883517;10.1109/TVCG.2015.2467322,video utilization pattern;online distance education;visual analytic
10.1109/VAST.2018.8802415,Segue: Overviewing Evolution Patterns of Egocentric Networks by Interactive Construction of Spatial Layouts,VAST,Conference paper,2018,Po-Ming Law;Yanhong Wu;Rahul C. Basole,10.1109/TVCG.2015.2467851;10.1109/VAST.2012.6400486;10.1109/TVCG.2011.226;10.1109/TVCG.2011.188;10.1109/VAST.2016.7883512;10.1109/VAST.2011.6102449;10.1109/TVCG.2013.198;10.1109/TVCG.2015.2467615;10.1109/TVCG.2016.2598446;10.1109/VAST.2015.7347632;10.1109/TVCG.2016.2598797;10.1109/TVCG.2013.200;10.1109/TVCG.2017.2744198;10.1109/TVCG.2015.2468078;10.1109/VAST.2009.5332595;10.1109/TVCG.2015.2468151,human-centered computing;visualization;visualization technique;graph drawing
10.1109/VAST.2018.8802449,The Effect of Proximity in Social Data Charts on Perceived Unity,VAST,Conference paper,2018,Marlen Promann;Sabine Brunswicker,10.1109/TVCG.2017.2746018;10.1109/TVCG.2008.171;10.1109/TVCG.2014.2346419;10.1109/TVCG.2007.70541;10.1109/TVCG.2013.234;10.1109/TVCG.2010.174;10.1109/TVCG.2012.221;10.1109/TVCG.2017.2745240,social visualization;information visualization;human-centered computing;empirical studies in hci;displays and imagers;social engineering (social sciences);visualization theory;concepts and paradigms;gestalt theory;controlled experiment;data density;data spread;perception;group identity;unity;priming
